path,title,slug,content_chars,link_count,links,image_count,images,legacy_wordpress_link_count,legacy_wordpress_links
docs/card-api/api-reference-card/bearerdetail.md,BearerDetail,bearerdetail,9772,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/calculatetav.md,CalculateTAV,calculatetav,5309,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/carddetail.md,CardDetail,carddetail,11393,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/changepin.md,ChangePin,changepin,8431,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/createvirtualcard.md,CreateVirtualCard,createvirtualcard,11551,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/createvirtualcardwithload.md,CreateVirtualCardWithLoad,createvirtualcardwithload,2357,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/deductfunds.md,DeductFunds,deductfunds,12068,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/deductfundsreverse.md,DeductFundsReverse,deductfundsreverse,9475,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/deletetoken-2.md,DeleteToken,deletetoken-2,10445,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/devalue.md,Devalue,devalue,12721,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/devaluereverse.md,DevalueReverse,devaluereverse,12613,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/index.md,Card API REFERENCE,index,9719,56,https://developer.sprint.paymentology.com/card-api/api-reference/activatetoken/ | https://developer.sprint.paymentology.com/card-api/api-reference/addcardtag/ | https://developer.sprint.paymentology.com/card-api/api-reference/addpocket/ | https://developer.sprint.paymentology.com/card-api/api-reference/bearerdetail/ | https://developer.sprint.paymentology.com/card-api/api-reference/calculatetav/ | https://developer.sprint.paymentology.com/card-api/api-reference/carddetail/ | https://developer.sprint.paymentology.com/card-api/api-reference/changepin/ | https://developer.sprint.paymentology.com/card-api/api-reference/createvirtualcard/ | https://developer.sprint.paymentology.com/card-api/api-reference/createvirtualcardwithload/ | https://developer.sprint.paymentology.com/card-api/api-reference/deductfunds/ | https://developer.sprint.paymentology.com/card-api/api-reference/deductfundsreverse/ | https://developer.sprint.paymentology.com/deletetoken-2/ | https://developer.sprint.paymentology.com/card-api/api-reference/devalue/ | https://developer.sprint.paymentology.com/card-api/api-reference/devaluereverse/ | https://developer.sprint.paymentology.com/generatetimebasedsecret/ | https://developer.sprint.paymentology.com/card-api/api-reference/inserttransactionfee/ | https://developer.sprint.paymentology.com/card-api/api-reference/linkcard/ | https://developer.sprint.paymentology.com/card-api/api-reference/listalltokens/ | https://developer.sprint.paymentology.com/card-api/api-reference/listcards/ | https://developer.sprint.paymentology.com/card-api/api-reference/listtokens/ | https://developer.sprint.paymentology.com/card-api/api-reference/loadfunds/ | https://developer.sprint.paymentology.com/card-api/api-reference/loadfundsreverse/ | https://developer.sprint.paymentology.com/card-api/api-reference/mostrecenttransactions/ | https://developer.sprint.paymentology.com/card-api/api-reference/ordercard/ | https://developer.sprint.paymentology.com/card-api/api-reference/ordercardwithpinblock/ | https://developer.sprint.paymentology.com/card-api/api-reference/pockettransfer/ | https://developer.sprint.paymentology.com/card-api/api-reference/pockettransferreverse/ | https://developer.sprint.paymentology.com/card-api/api-reference/retirecard/ | https://developer.sprint.paymentology.com/card-api/api-reference/set3dsecurecode/ | https://developer.sprint.paymentology.com/card-api/api-reference/setbearerdetail/ | https://developer.sprint.paymentology.com/card-api/api-reference/statement/ | https://developer.sprint.paymentology.com/card-api/api-reference/stopcard/ | https://developer.sprint.paymentology.com/card-api/api-reference/stoptoken/ | https://developer.sprint.paymentology.com/card-api/api-reference/threedsauthenticationoutcome/ | https://developer.sprint.paymentology.com/card-api/togglevoucherfeature/ | https://developer.sprint.paymentology.com/card-api/api-reference/tokenapprovedevicebinding-2/ | https://developer.sprint.paymentology.com/card-api/api-reference/tokenremovedevicebinding/ | https://developer.sprint.paymentology.com/card-api/api-reference/transferfunds/ | https://developer.sprint.paymentology.com/card-api/api-reference/transferfundsreverse/ | https://developer.sprint.paymentology.com/card-api/transferlink/ | https://developer.sprint.paymentology.com/transfertoken-2/ | https://developer.sprint.paymentology.com/card-api/api-reference/unstopcard/ | https://developer.sprint.paymentology.com/card-api/api-reference/unstoptoken/ | https://developer.sprint.paymentology.com/card-api/api-reference/updatecardexpirydate/ | https://developer.sprint.paymentology.com/card-api/api-reference/updatecardlabel/ | https://developer.sprint.paymentology.com/card-api/api-reference/updatecvv/ | https://developer.sprint.paymentology.com/card-api/api-reference/updatetokenaccount/ | https://developer.sprint.paymentology.com/remotemessaging/ | https://developer.sprint.paymentology.com/remotemessaging/#appauth | https://developer.sprint.paymentology.com/remotemessaging/#appfinal | https://developer.sprint.paymentology.com/remotemessaging/#3DSecure | https://developer.sprint.paymentology.com/remotemessaging/#3DSecureCCD | https://developer.sprint.paymentology.com/remotemessaging/#activation | https://developer.sprint.paymentology.com/remotemessaging/#activationmethods | https://developer.sprint.paymentology.com/remotemessaging/#event | https://developer.sprint.paymentology.com/remotemessaging/#responsereference,0,,56,https://developer.sprint.paymentology.com/card-api/api-reference/activatetoken/ | https://developer.sprint.paymentology.com/card-api/api-reference/addcardtag/ | https://developer.sprint.paymentology.com/card-api/api-reference/addpocket/ | https://developer.sprint.paymentology.com/card-api/api-reference/bearerdetail/ | https://developer.sprint.paymentology.com/card-api/api-reference/calculatetav/ | https://developer.sprint.paymentology.com/card-api/api-reference/carddetail/ | https://developer.sprint.paymentology.com/card-api/api-reference/changepin/ | https://developer.sprint.paymentology.com/card-api/api-reference/createvirtualcard/ | https://developer.sprint.paymentology.com/card-api/api-reference/createvirtualcardwithload/ | https://developer.sprint.paymentology.com/card-api/api-reference/deductfunds/ | https://developer.sprint.paymentology.com/card-api/api-reference/deductfundsreverse/ | https://developer.sprint.paymentology.com/deletetoken-2/ | https://developer.sprint.paymentology.com/card-api/api-reference/devalue/ | https://developer.sprint.paymentology.com/card-api/api-reference/devaluereverse/ | https://developer.sprint.paymentology.com/generatetimebasedsecret/ | https://developer.sprint.paymentology.com/card-api/api-reference/inserttransactionfee/ | https://developer.sprint.paymentology.com/card-api/api-reference/linkcard/ | https://developer.sprint.paymentology.com/card-api/api-reference/listalltokens/ | https://developer.sprint.paymentology.com/card-api/api-reference/listcards/ | https://developer.sprint.paymentology.com/card-api/api-reference/listtokens/ | https://developer.sprint.paymentology.com/card-api/api-reference/loadfunds/ | https://developer.sprint.paymentology.com/card-api/api-reference/loadfundsreverse/ | https://developer.sprint.paymentology.com/card-api/api-reference/mostrecenttransactions/ | https://developer.sprint.paymentology.com/card-api/api-reference/ordercard/ | https://developer.sprint.paymentology.com/card-api/api-reference/ordercardwithpinblock/ | https://developer.sprint.paymentology.com/card-api/api-reference/pockettransfer/ | https://developer.sprint.paymentology.com/card-api/api-reference/pockettransferreverse/ | https://developer.sprint.paymentology.com/card-api/api-reference/retirecard/ | https://developer.sprint.paymentology.com/card-api/api-reference/set3dsecurecode/ | https://developer.sprint.paymentology.com/card-api/api-reference/setbearerdetail/ | https://developer.sprint.paymentology.com/card-api/api-reference/statement/ | https://developer.sprint.paymentology.com/card-api/api-reference/stopcard/ | https://developer.sprint.paymentology.com/card-api/api-reference/stoptoken/ | https://developer.sprint.paymentology.com/card-api/api-reference/threedsauthenticationoutcome/ | https://developer.sprint.paymentology.com/card-api/togglevoucherfeature/ | https://developer.sprint.paymentology.com/card-api/api-reference/tokenapprovedevicebinding-2/ | https://developer.sprint.paymentology.com/card-api/api-reference/tokenremovedevicebinding/ | https://developer.sprint.paymentology.com/card-api/api-reference/transferfunds/ | https://developer.sprint.paymentology.com/card-api/api-reference/transferfundsreverse/ | https://developer.sprint.paymentology.com/card-api/transferlink/ | https://developer.sprint.paymentology.com/transfertoken-2/ | https://developer.sprint.paymentology.com/card-api/api-reference/unstopcard/ | https://developer.sprint.paymentology.com/card-api/api-reference/unstoptoken/ | https://developer.sprint.paymentology.com/card-api/api-reference/updatecardexpirydate/ | https://developer.sprint.paymentology.com/card-api/api-reference/updatecardlabel/ | https://developer.sprint.paymentology.com/card-api/api-reference/updatecvv/ | https://developer.sprint.paymentology.com/card-api/api-reference/updatetokenaccount/ | https://developer.sprint.paymentology.com/remotemessaging/ | https://developer.sprint.paymentology.com/remotemessaging/#appauth | https://developer.sprint.paymentology.com/remotemessaging/#appfinal | https://developer.sprint.paymentology.com/remotemessaging/#3DSecure | https://developer.sprint.paymentology.com/remotemessaging/#3DSecureCCD | https://developer.sprint.paymentology.com/remotemessaging/#activation | https://developer.sprint.paymentology.com/remotemessaging/#activationmethods | https://developer.sprint.paymentology.com/remotemessaging/#event | https://developer.sprint.paymentology.com/remotemessaging/#responsereference
docs/card-api/api-reference-card/inserttransactionfee.md,InsertTransactionFee,inserttransactionfee,10981,2,https://developer.sprint.paymentology.com/card-api/api-reference/appendix/#feeTypes | https://developer.sprint.paymentology.com/card-api/api-reference/,0,,2,https://developer.sprint.paymentology.com/card-api/api-reference/appendix/#feeTypes | https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/linkcard.md,LinkCard,linkcard,7560,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/listalltokens.md,ListAllTokens,listalltokens,35600,1,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,0,,1,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/
docs/card-api/api-reference-card/listcards.md,ListCards,listcards,21675,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/listtokens.md,ListTokens,listtokens,66848,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/loadfunds.md,LoadFunds,loadfunds,12037,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/loadfundsreverse.md,LoadFundsReverse,loadfundsreverse,9534,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/mostrecenttransactions.md,MostRecentTransactions,mostrecenttransactions,18964,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/ordercard.md,OrderCard,ordercard,20159,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/ordercardwithpinblock.md,OrderCardWithPinBlock,ordercardwithpinblock,15016,2,#pinencryption | ./index,0,,0,
docs/card-api/api-reference-card/pockettransfer.md,PocketTransfer,pockettransfer,10286,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/pockettransferreverse.md,PocketTransferReverse,pockettransferreverse,10767,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/remotemessaging.md,Remotemessaging,remotemessaging,30487,10,#payload | #3dsecureotp | #3dsecureccd | #activation | #event | #activationmethods | #appauth | #appfinal | #responsereference | https://developer.sprint.paymentology.com/card-api/api-reference/threedsauthenticationoutcome/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/threedsauthenticationoutcome/
docs/card-api/api-reference-card/retirecard.md,RetireCard,retirecard,7200,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/set3dsecurecode.md,Set3dSecureCode,set3dsecurecode,7845,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/setbearerdetail.md,SetBearerDetail,setbearerdetail,10068,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/statement.md,Statement,statement,20189,2,#statement1.3 | #statement1.2,0,,0,
docs/card-api/api-reference-card/stopcard.md,StopCard,stopcard,8269,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/stoptoken.md,StopToken,stoptoken,9472,0,,0,,0,
docs/card-api/api-reference-card/threedsauthenticationoutcome.md,ThreeDSAuthenticationOutcome,threedsauthenticationoutcome,1833,0,,0,,0,
docs/card-api/api-reference-card/togglevoucherfeature.md,ToggleVoucherFeature,togglevoucherfeature,4401,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/tokenapprovedevicebinding-2.md,TokenApproveDeviceBinding,tokenapprovedevicebinding-2,8872,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/tokenapprovedevicebinding.md,TokenApproveDeviceBinding,tokenapprovedevicebinding,8845,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/tokenremovedevicebinding.md,TokenRemoveDeviceBinding,tokenremovedevicebinding,8863,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/transferfunds.md,TransferFunds,transferfunds,13203,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/transferfundsreverse.md,TransferFundsReverse,transferfundsreverse,10480,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/transferlink.md,TransferLink,transferlink,9241,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/transfertoken-2.md,TransferToken,transfertoken-2,6259,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/unstopcard.md,UnStopCard,unstopcard,7101,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/unstoptoken.md,UnStopToken,unstoptoken,8740,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/updatecardexpirydate.md,UpdateCardExpiryDate,updatecardexpirydate,7201,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/updatecardlabel.md,UpdateCardLabel,updatecardlabel,7548,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/updatecvv.md,UpdateCVV,updatecvv,7370,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/api-reference-card/updatetokenaccount.md,UpdateTokenAccount,updatetokenaccount,5772,1,https://developer.sprint.paymentology.com/card-api/api-reference/,0,,1,https://developer.sprint.paymentology.com/card-api/api-reference/
docs/card-api/disputes.md,Disputes,disputes,8599,4,../../assets/Dispute-Resolution-Form-Fraud.docx | ../../assets/Dispute-Resolution-Form.docx | ../../assets/Visa-Generic-Dispute-Form.docx | ../companion-api/manage-funds/3d-secure,0,,0,
docs/card-api/issue-card.md,Issue cards,issue-card,4440,0,,0,,0,
docs/card-api/manage-cards.md,Manage cards,manage-cards,2904,0,,0,,0,
docs/card-api/manage-funds-1.md,Manage funds,manage-funds-1,20490,41,../companion-api/api-reference-companion/remote/ | ../companion-api/api-reference-companion/remote/balance | ../companion-api/api-reference-companion/remote/deduct | ../companion-api/api-reference-companion/remote/deductreversal | ../companion-api/api-reference-companion/remote/deduct | ../companion-api/api-reference-companion/remote/deductreversal | ../companion-api/api-reference-companion/remote/deductreversal | ../companion-api/api-reference-companion/remote/deduct | ../companion-api/api-reference-companion/remote/deductreversal | ../companion-api/api-reference-companion/remote/deduct | ../companion-api/api-reference-companion/remote/deductreversal | ../companion-api/api-reference-companion/remote/deduct | ../companion-api/api-reference-companion/remote/deduct | ../companion-api/api-reference-companion/remote/deductreversal | ../companion-api/api-reference-companion/remote/deduct | ../companion-api/api-reference-companion/remote/deductreversal | ../companion-api/api-reference-companion/remote/deduct | ../companion-api/api-reference-companion/remote/deduct | ../companion-api/api-reference-companion/remote/loadauth | ../companion-api/api-reference-companion/remote/loadadjustment | ../companion-api/api-reference-companion/remote/loadadjustment | ../companion-api/api-reference-companion/remote/loadauth | ../companion-api/api-reference-companion/remote/loadadjustment | ../companion-api/api-reference-companion/remote/loadauth | ../companion-api/api-reference-companion/remote/loadauth | ../companion-api/api-reference-companion/remote/loadadjustment | ../companion-api/api-reference-companion/remote/loadauthreversal | ../companion-api/api-reference-companion/remote/loadauth | ../companion-api/api-reference-companion/remote/deductreversal | ../companion-api/api-reference-companion/remote/loadauth | ../companion-api/api-reference-companion/remote/loadadjustment | ../companion-api/api-reference-companion/remote/loadreversal | ../companion-api/api-reference-companion/remote/loadauthreversal | ../companion-api/api-reference-companion/remote/loadauth | #LoadAuth | ../companion-api/api-reference-companion/remote/loadauthreversal | ../companion-api/api-reference-companion/remote/loadadjustment | ../companion-api/api-reference-companion/remote/loadauthreversal | ../companion-api/api-reference-companion/remote/loadadjustment | ../companion-api/api-reference-companion/remote/deductadjustment | ../companion-api/api-reference-companion/remote/deductadjustment,0,,0,
docs/card-api/overview-1.md,Overview 1,overview-1,81,0,,0,,0,
docs/card-api/reconciliation.md,Reconciliation,reconciliation,7247,10,#authorization | #Settlements | #Revenue | #Fraud | reports/mark-off-file | reports/summary-settlement-report-2 | reports/detailed-settlement-report | reports/forex-gains-report-2 | ../Getting | ../companion-api/disputes-1,0,,0,
docs/card-api/reports/apple-pay-monthly-declines-report.md,Apple Pay monthly declines report,apple-pay-monthly-declines-report,2736,1,https://developer.sprint.paymentology.com/wp-content/uploads/2024/01/CampaignName_ApplePay-Declines-Report-MONTH-YYYY.xls,0,,1,https://developer.sprint.paymentology.com/wp-content/uploads/2024/01/CampaignName_ApplePay-Declines-Report-MONTH-YYYY.xls
docs/card-api/reports/apple-pay-monthly-fee-billing-report.md,Apple Pay monthly fee billing report,apple-pay-monthly-fee-billing-report,1218,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Monthly-Fee-Billing-Report-Month-YYYY.xls,0,,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Monthly-Fee-Billing-Report-Month-YYYY.xls
docs/card-api/reports/apple-pay-monthly-metric-report.md,Apple Pay monthly metric report,apple-pay-monthly-metric-report,2989,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Monthly-Metric-Report-Month-YYYY.xls,0,,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Monthly-Metric-Report-Month-YYYY.xls
docs/card-api/reports/apple-pay-monthly-top-merchant-report.md,Apple Pay monthly top merchant report,apple-pay-monthly-top-merchant-report,1565,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Top-Merchant-Report-MMM-YYYY.xls,0,,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Top-Merchant-Report-MMM-YYYY.xls
docs/card-api/reports/apple-pay-monthly-usage-frequency-report.md,Apple Pay monthly usage frequency report,apple-pay-monthly-usage-frequency-report,3121,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Monthly-Frequency-Report-Month-YYYY.xls,0,,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Monthly-Frequency-Report-Month-YYYY.xls
docs/card-api/reports/apple-pay-quarterly-fee-billing-report.md,Apple Pay quarterly fee billing report,apple-pay-quarterly-fee-billing-report,1420,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Quarterly-Fee-Billing-Report-Month-YYYY.xls,0,,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Quarterly-Fee-Billing-Report-Month-YYYY.xls
docs/card-api/reports/authorisation-income-report.md,Authorisation income report,authorisation-income-report,2510,1,../../../assets/CampaignName_authorisationincomereport_YYYY_MM_DD.csv,0,,0,
docs/card-api/reports/blocked-transactions-report.md,Blocked transactions report,blocked-transactions-report,1785,1,../../../assets/CampaignName-Blocked-Transactions-231015-231022.xls,0,,0,
docs/card-api/reports/card-balance-report.md,Card balance report,card-balance-report,2515,0,,1,https://files.readme.io/85749b116fabeda29ec501d1b9b3c4bfc975b2da17ff592ec2f9a235e92fb654-image.png,0,
docs/card-api/reports/card-order-report-2.md,Card order report,card-order-report-2,1384,1,../../../assets/CampaignName_PanDetails_YYYYMMDD-card.csv,0,,0,
docs/card-api/reports/daily-negative-balance-report.md,Daily negative balance report,daily-negative-balance-report,2476,1,../../../assets/DailyNegativeBalanceReportOnChargebackQueue_CampaignName_YYYYMMDD.csv,0,,0,
docs/card-api/reports/daily-sales-and-redemption-report.md,Daily sales and redemption report,daily-sales-and-redemption-report,2426,1,https://developer.sprint.paymentology.com/wp-content/uploads/2024/02/CampaignName_DailySalesRedmeptionStatement-YYYY-MM-DD.csv,0,,1,https://developer.sprint.paymentology.com/wp-content/uploads/2024/02/CampaignName_DailySalesRedmeptionStatement-YYYY-MM-DD.csv
docs/card-api/reports/daily-statement-report.md,Daily statement report,daily-statement-report,2224,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_Statement_YYYYMMDD.csv,0,,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_Statement_YYYYMMDD.csv
docs/card-api/reports/detailed-settlement-report.md,Detailed settlement report,detailed-settlement-report,6081,5,#dsrv1 | #dsrv20 | #dsrv21 | https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignNameDailySettlementsYYYYMMDD-1.csv | https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignNameDailySettlementsYYYYMMDD-2.csv,0,,2,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignNameDailySettlementsYYYYMMDD-1.csv | https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignNameDailySettlementsYYYYMMDD-2.csv
docs/card-api/reports/ecommerce-report.md,eCommerce report,ecommerce-report,2370,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/EcommerceTransactions_CampaignName_YYYYMMDD.csv,0,,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/EcommerceTransactions_CampaignName_YYYYMMDD.csv
docs/card-api/reports/failed-transaction-report-2.md,Failed transaction report,failed-transaction-report-2,5644,8,#ftrv1 | #ftrv2 | https://developer.sprint.paymentology.com/wp-content/uploads/2021/04/Failed-transaction-report-code-descriptions.xlsx | https://developer.sprint.paymentology.com/companion-api/tokenization2/token-lifecycle-management/#WID | https://developer.sprint.paymentology.com/wp-content/uploads/2021/04/Failed-transaction-report-code-descriptions.xlsx | https://developer.sprint.paymentology.com/companion-api/tokenization2/token-lifecycle-management/#WID | https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_DailyAuthFailure_YYYYMMDD.csv | https://developer.sprint.paymentology.com/wp-content/uploads/2024/10/CampaignName_DailyAuthFailure_YYYYMMDD-.csv,0,,6,https://developer.sprint.paymentology.com/wp-content/uploads/2021/04/Failed-transaction-report-code-descriptions.xlsx | https://developer.sprint.paymentology.com/companion-api/tokenization2/token-lifecycle-management/#WID | https://developer.sprint.paymentology.com/wp-content/uploads/2021/04/Failed-transaction-report-code-descriptions.xlsx | https://developer.sprint.paymentology.com/companion-api/tokenization2/token-lifecycle-management/#WID | https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_DailyAuthFailure_YYYYMMDD.csv | https://developer.sprint.paymentology.com/wp-content/uploads/2024/10/CampaignName_DailyAuthFailure_YYYYMMDD-.csv
docs/card-api/reports/forex-gains-report-2.md,Forex gains report,forex-gains-report-2,1810,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/DailyForexReport_CAMIDNNN_YYYY_MM_DD.xls,0,,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/DailyForexReport_CAMIDNNN_YYYY_MM_DD.xls
docs/card-api/reports/google-pay-monthly-report.md,Google Pay monthly report,google-pay-monthly-report,1840,1,../../../assets/CampaignNamegooglepaymonthlyreportMMM-YYYY.csv,0,,0,
docs/card-api/reports/inactive-cards-report.md,Inactive cards report,inactive-cards-report,913,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/InactiveCards_CampaignName_YYYY-MM-DD-YYYY-MM-DD.csv,0,,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/InactiveCards_CampaignName_YYYY-MM-DD-YYYY-MM-DD.csv
